wienerW1,wienerW2,apodizationRadius,hifiDenominatorScaleW1,hifiDenominatorScaleW2,score,expandedToCenterRms,sidebandMeanToCenterRms,sidebandMinToCenterRms,sidebandBalance,totalEnergyRatioToInput,p99GainRatioToInput
0.15,0.015,1.75,1,1,0.381162705841197,0.439332224214083,0.48179107173925,0.470604406226632,0.976781085892202,0.297310732992421,0.531099132953698
0.4,0.02,1.75,1,1.2,0.37874734201368,0.0886962127509678,0.0974985492463365,0.0952660449037116,0.977102178854125,0.148587071702027,0.0943666845044999
0.15,0.02,1.25,1.2,1,0.378687032708399,0.440509613325723,0.484600711082768,0.473647233216229,0.977396900961897,0.207636858026449,0.447253047488573
0.3,0.02,0.75,0.8,1,0.378516050653521,0.0885623925473412,0.098020216290416,0.0959011598439275,0.978381434701082,0.35565928595055,0.147147030518538
0.4,0.03,1.5,1.2,0.8,0.377760718042072,0.0885497925482957,0.0976332576372156,0.095450333045255,0.977641588073688,0.240150019832223,0.122017042560476
0.4,0.04,1.75,1.2,1.2,0.376665913555988,0.0884459782248929,0.0974910028401379,0.0953047903617777,0.977575238589504,0.106707719708125,0.0815790114307139
0.3,0.06,1.75,0.8,1.2,0.376605661915179,0.0884314696394136,0.0975399476215939,0.0953560857173011,0.977610589737395,0.24628181988542,0.126974356164946
0.2,0.1,1.25,0.6,1,0.375973858707102,0.0900747241761463,0.0994387392862557,0.0972152879003075,0.977639988178576,0.664651260412984,0.220850857423232
0.15,0.015,1,1.2,1,0.375880274345429,0.441755124193673,0.485586778210259,0.474527135423713,0.977224168196448,0.207677254616968,0.447897538190913
0.15,0.02,1.5,1.2,0.8,0.373845717686247,0.442700021382001,0.487041078395917,0.476045390829289,0.977423490431563,0.324968821216681,0.561673126030909
0.3,0.02,1.25,0.6,1.2,0.373238883537947,0.0881262141089725,0.097005518149791,0.0948093676667663,0.977360561286488,0.418055131048225,0.157793576662334
0.3,0.1,1.25,1.2,1.2,0.3718689002096,0.0879490645631757,0.097096360403836,0.0949278259583176,0.977666161362803,0.114297868828793,0.0894680243533222
0.4,0.015,1.5,1,0.8,0.371109731953567,0.0879346098840613,0.0966706083731019,0.0944589379954638,0.977121584162354,0.334286743162853,0.140508519872363
0.4,0.03,1.25,1.2,1,0.370577805452691,0.0878280252358544,0.096883551096555,0.0947272644999088,0.977743522277614,0.153711093028061,0.0965550157508457
0.3,0.1,1.75,1.2,1,0.368349107878306,0.0876273369988956,0.0965701269810103,0.0943792665801423,0.977313269958744,0.164221019892064,0.107675103671323
0.4,0.02,1,1.2,0.8,0.366972575323229,0.0874627306372305,0.0965185866748592,0.0943788744679552,0.977831086419531,0.240247019288649,0.119618761924085
0.4,0.02,1.75,1,1,0.365214296703762,0.0873421208822566,0.09604870752462,0.0938565509327189,0.977176615402772,0.213904077237532,0.111885860675139
0.3,0.04,1,0.8,1,0.364437980312405,0.0871797963363588,0.0964030050927478,0.0942977926601988,0.978162377505519,0.35514283040419,0.148182390724579
0.4,0.015,1.25,1,1.2,0.363778954899166,0.0872054620787749,0.0958565817463328,0.0936617111887548,0.977102557616896,0.148560033189045,0.092962735925492
0.3,0.04,0.75,1,0.8,0.363236526426637,0.0870029181662268,0.0965667737662897,0.0945236243331785,0.978842107347854,0.365760329729835,0.151386169521037
0.15,0.015,1.75,1,1.2,0.36242372542143,0.447883416151564,0.49082041421438,0.479358674574511,0.976647793555582,0.207554955322409,0.449847541080011
0.4,0.02,1.5,1,1.2,0.359474745770783,0.0867676885757392,0.0954244786972517,0.0932480953961605,0.977192610001087,0.148536573246806,0.0927577168026866
0.3,0.06,1.5,0.8,1.2,0.358301197024652,0.0866019708884857,0.0955638459113345,0.0934322895563288,0.977694950065285,0.246196336870365,0.12503929890919
0.4,0.04,1.5,1.2,1.2,0.358003975165843,0.0865800895878457,0.0954778015718995,0.0933449866659521,0.977661667206054,0.106671237995766,0.080265016943011
0.3,0.02,0.75,0.8,0.8,0.356937242209595,0.0868061190101642,0.0961217472131164,0.0940521493803715,0.978468994865894,0.555500439167809,0.181532789221465
0.3,0.03,1.75,0.6,1.2,0.356706757390112,0.0864721103752077,0.0952184478321169,0.0930680773454194,0.977416450954033,0.41778596136295,0.156604600354818
0.15,0.015,1,1.2,1.2,0.356653846172219,0.450655850071217,0.495006593169825,0.48366373373523,0.977085437666679,0.145015157453782,0.379194994241857
0.15,0.02,1.25,1.2,1.2,0.354288375317238,0.451802261508205,0.496634030102322,0.485331905162071,0.977242548324926,0.145206009374308,0.382265647479747
0.4,0.04,1.75,1.2,1,0.354011874220208,0.0861862769486377,0.0950127999771673,0.0928830280274207,0.977584368103472,0.15355031730299,0.0963800832300337
0.3,0.015,1.75,0.6,0.8,0.353841022405822,0.0947075964407974,0.10407561261248,0.101686794124318,0.977047279106046,0.941779005435898,0.249829775119149
0.4,0.015,1.25,1,1,0.353345952861696,0.0861557274170908,0.0947422995891612,0.0925801163546556,0.97717826943317,0.213883924027554,0.110657249250136
0.3,0.02,1.25,0.6,1,0.35177109244276,0.0867883271751049,0.0955711788608606,0.093414607135466,0.977434915514286,0.601828969087541,0.187133425379427
0.15,0.02,1.75,1.2,0.8,0.351757234823289,0.45302743569555,0.498132835150446,0.486837499070285,0.977324650609009,0.327130716028654,0.574434466669596
0.3,0.1,1.5,1.2,1,0.35075427775388,0.0858636526493862,0.0946649986947348,0.0925250415413397,0.977394420504924,0.164162629802074,0.106053264649158
0.3,0.015,1,0.6,1.2,0.35070381232876,0.0858737418665935,0.0945404081973737,0.0924033291822728,0.977395073113717,0.417925767211364,0.154450910658893
0.15,0.1,0.75,0.6,0.8,0.348527057269106,0.0991394925773137,0.110126048106117,0.107791116099013,0.978797641000841,1.07900775259161,0.302746119663932
0.4,0.02,1.75,1,0.8,0.34779339947484,0.0855918220847845,0.0941675810471875,0.0920264010409504,0.977262026034584,0.334095906651653,0.138008332961073
0.4,0.03,1.25,1.2,0.8,0.34692862851171,0.0854624317037509,0.0943007520301038,0.0922058723182505,0.977785121891875,0.240015692293635,0.118762164543828
0.4,0.02,1.5,1,1,0.346387335401157,0.0854503790842368,0.0940132287557197,0.091875974376055,0.977266450605392,0.213833327443809,0.110085417934342
0.3,0.06,1,1,0.8,0.34560372640218,0.0852961440512212,0.0943526035605657,0.0922870980310434,0.9781086535869,0.364531653924417,0.152559293083714
0.3,0.06,1.75,0.8,1,0.344924550858235,0.0852721124510614,0.0940400017916142,0.0919295828077579,0.977558284308279,0.354174665682044,0.14903813738966
0.3,0.06,0.75,1.2,0.8,0.343716978570798,0.0850544128307245,0.0944230489946133,0.0924201899942389,0.978788452377887,0.258291989928271,0.128336911418635
0.15,0.02,1.5,1.2,1,0.34204509616038,0.457763125872046,0.503129200952584,0.491674461603223,0.977233006298037,0.209949697540879,0.463749839992692
0.4,0.015,1.25,1,0.8,0.339716286658784,0.0847790112081523,0.0932759042542626,0.0911558938465204,0.977271617737812,0.334103884706169,0.136645948805335
0.3,0.03,1.5,0.6,1.2,0.338365299313942,0.0846243890976761,0.09322725519052,0.0911300498985481,0.977504375864269,0.417649682287775,0.154008062695007
0.3,0.015,1.5,0.6,0.8,0.337159652781269,0.092639068187032,0.101851936582619,0.0995234524336842,0.977138538283505,0.941418537753521,0.245573070650045
0.4,0.04,1.5,1.2,1,0.336060538829164,0.0843769125675123,0.0930600644731455,0.0909820460231801,0.977670137435107,0.15350004897854,0.0948507181453003
0.15,0.015,1.25,1.2,0.8,0.333759940688135,0.461901901321172,0.507368125430948,0.495750093162377,0.977101375340236,0.328797853858215,0.585546659571159
0.3,0.015,1,0.6,1,0.332903771819488,0.0848492086175534,0.0934513560601741,0.0913459477087298,0.977470542534571,0.601696831103126,0.183924281071512
0.4,0.03,1,1.2,1.2,0.332029782759703,0.0839506197053882,0.0927111822262912,0.090668104305482,0.977962982762722,0.10668623881924,0.0776348308155675
0.3,0.03,1.75,0.6,1,0.331541377665383,0.0847047733024229,0.093298014642022,0.0911952128655163,0.977461452051537,0.601334414498643,0.1853646337034
0.3,0.04,1,0.8,0.8,0.331456086588112,0.0842387255725373,0.0931583438796846,0.09112341732501,0.978156260943166,0.554359777758577,0.181599543013588
0.4,0.02,1.5,1,0.8,0.329560911520596,0.0837471707919274,0.0921816561384405,0.0900938425253156,0.97735109456062,0.333989245794543,0.13596293235172
0.3,0.06,1.25,0.8,1.2,0.329052756332521,0.0836532761321506,0.0923766958922018,0.0903290786778301,0.977834050085953,0.246061547977457,0.12185528003824
0.4,0.02,1.25,1,1.2,0.328736847158721,0.0836645661004863,0.0920847318508145,0.089998254615724,0.977341767813683,0.148457216932609,0.0903051942070645
0.4,0.04,1.25,1.2,1.2,0.328209558680125,0.0835747019862198,0.0922328553924239,0.0901856716948456,0.977804181721708,0.106613790304391,0.0780952297475354
0.3,0.06,1.5,0.8,1,0.327579568178653,0.0835171384408827,0.0921443242120861,0.0900841540575613,0.977641920192687,0.354058782200067,0.146776246081289
0.3,0.03,0.75,0.8,1.2,0.326440172226591,0.0833380920683355,0.0923500776502207,0.0903740320687876,0.97860266464618,0.246682847750747,0.117933751931105
0.4,0.04,1.75,1.2,0.8,0.325227212151789,0.0832872932811136,0.0918238369098227,0.0897647903290739,0.977576121298754,0.239686660558254,0.118071589539817
0.2,0.1,1,0.6,1,0.324214630886627,0.0846511367963812,0.0935675070327949,0.0914983737756492,0.97788619871618,0.663926111817484,0.210971941082001
0.3,0.1,1.25,1.2,1,0.322632655589842,0.0830184548881368,0.0915896684924477,0.089531487603237,0.977528241742895,0.164070381688721,0.10347851677145
0.15,0.02,1.75,1.2,1,0.321009946221269,0.468498623646346,0.514649042352384,0.502880971625049,0.977133794568928,0.211433219894673,0.474193592301054
0.3,0.1,1,1.2,1.2,0.319156177012465,0.0826383479474292,0.0913474309592044,0.0893298474295588,0.977913078578568,0.11417893866533,0.08528966270176
0.15,0.02,1.5,1.2,1.2,0.318970180685242,0.469570996371382,0.515702049100055,0.503881240140297,0.977078219913249,0.146899441487214,0.397235007692985
0.3,0.02,1.75,0.6,0.8,0.317006243900926,0.0901323185097201,0.0991746333272626,0.0969217261081556,0.977283432834354,0.940846477576872,0.241043831197516
0.3,0.02,1,0.6,1.2,0.316659209099202,0.082416141690249,0.0908519877996214,0.0888199391469877,0.977633415604339,0.417644156821765,0.150059505283028
0.4,0.02,1.25,1,1,0.316406977323517,0.082406053422631,0.0907352151942307,0.088685925490734,0.977414615713316,0.213722109664033,0.107197665034114
0.2,0.1,0.75,0.8,0.8,0.315458917093149,0.0828893619647357,0.0919265597133145,0.089951184003982,0.978511371300167,0.594712683330459,0.197741148484428
0.4,0.03,1,1.2,1,0.31531699837492,0.0822518033142013,0.0908595738271909,0.0888613477366522,0.978007533973919,0.153559829034986,0.0920312872902553
0.3,0.03,1.5,0.6,1,0.314212095335384,0.0829029913680602,0.0913555920924068,0.0893045413368125,0.977548711484244,0.601145061263565,0.182532725723873
0.4,0.03,1.75,1,1.2,0.313853272592451,0.0821465442928202,0.0904428836495465,0.0883980909641583,0.977391336909253,0.148364475684066,0.0897367748120532
0.3,0.015,1.25,0.6,0.8,0.310332051518834,0.0893111316725935,0.098271769798489,0.096039927225122,0.977289077240152,0.940852420109653,0.238857918202211
0.3,0.03,0.75,0.8,1,0.309940903808956,0.0816579061424503,0.0905127668036678,0.0885801505985778,0.97864813690557,0.355066713979643,0.139638050410431
0.15,0.015,1.25,1.2,1,0.309791679815527,0.47449263413151,0.520712673311737,0.508695862359335,0.976922376642046,0.212131571416787,0.479823501855544
0.2,0.06,0.75,0.6,0.8,0.30968167617908,0.092580823311112,0.102831527254628,0.1006598669165,0.978881376207215,1.04639027935451,0.27538568399339
0.4,0.015,0.75,1.2,1.2,0.309452776587613,0.0816533096714297,0.0901931069194385,0.0882102179836195,0.978015072287174,0.106694213266935,0.0754327496228666
0.3,0.03,1.25,0.6,1.2,0.309172097824897,0.0816495537091485,0.0900191387574678,0.0880071540678427,0.977649367485665,0.417435246583421,0.150040781764353
0.4,0.04,1.5,1.2,0.8,0.308235746355869,0.0815493980913586,0.0899477496973307,0.0879384140769031,0.977661079602448,0.23961250839781,0.116237819013607
0.3,0.1,1.75,1,1.2,0.307817017297597,0.0815243744988376,0.089820824240257,0.0877807784763979,0.977287608067342,0.161101855179967,0.100329632229758
0.4,0.015,1,1,1.2,0.307528155718866,0.0815006296555025,0.0897181089803972,0.0876886470045571,0.977379572542222,0.14841701496477,0.0883996133842318
0.4,0.04,1.25,1.2,1,0.30747480149761,0.0814621064310419,0.0899120992373234,0.0879170901025805,0.977811560939346,0.153420855624796,0.0923761431041685
0.3,0.1,1.75,1.2,0.8,0.304045060089273,0.0811472166190467,0.0893386950888916,0.0872946369085113,0.977120124954293,0.255419241296453,0.128312401503274
0.3,0.06,0.75,1,1.2,0.303616871921182,0.0809965489571786,0.089891449655929,0.0879841290941035,0.978781957915619,0.16218917368507,0.0967445045787239
0.3,0.06,1.75,0.8,0.8,0.302036909007235,0.0812463841499805,0.089571040015987,0.0875531676171387,0.977471821266248,0.552363130649761,0.180880057020936
0.3,0.02,1.5,0.6,0.8,0.301360779552,0.0881878015601884,0.0970811182204299,0.0948844455400765,0.977372812338588,0.940516683495946,0.237171189412521
0.4,0.02,1.25,1,0.8,0.300585571097059,0.0807781409418511,0.0889829359345122,0.0869806405137131,0.977497984307095,0.333821503618101,0.132335554921973
0.4,0.015,0.75,1.2,1,0.300211601500717,0.0806995004113741,0.0891761397040165,0.0872222634666073,0.978089697043466,0.153612415113738,0.089786718359051
0.3,0.06,1.25,0.8,1,0.299964619741677,0.0806880887151967,0.0890864045665707,0.0871068890279508,0.977779824561888,0.353875961407813,0.143131766021665
0.15,0.015,1.5,1.2,0.8,0.299630489000828,0.480133744493649,0.526920122853543,0.514767613996323,0.976936715205699,0.332788707699764,0.607763181385573
0.3,0.04,1.75,0.6,1.2,0.299105333501,0.0806222361455371,0.0888394523397154,0.0868422137939156,0.977518563057295,0.417102826041603,0.150026469101976
0.15,0.02,1.75,1.2,1.2,0.298763397554343,0.480628426817391,0.527558805755081,0.515413746144545,0.976978756722384,0.147985965702362,0.406175459594042
0.4,0.015,1,1,1,0.298219759648639,0.0805373285190415,0.0886939611988197,0.0866942488457283,0.977453793628534,0.213682386034306,0.105189361804761
0.3,0.02,1,0.6,1,0.297872675345899,0.0811860244765836,0.0895309302829728,0.0875349219861594,0.977705935920639,0.601252937715476,0.178184861766726
0.4,0.03,1.75,1,1,0.297683276246621,0.0804822346564795,0.0886339863763824,0.0866339260623569,0.977434611757928,0.213551792542933,0.106265060005881
0.4,0.03,1.5,1,1.2,0.29684564448207,0.0803930254597524,0.0885533080287638,0.0865589943161345,0.977478947347947,0.148320342496794,0.0882882212036402
0.4,0.03,1,1.2,0.8,0.294062017001338,0.0800663726996654,0.0884689740169298,0.08652678469863,0.978046661670021,0.239790120845703,0.113037588464993
0.15,0.015,1.25,1.2,1.2,0.292537851056399,0.48416674692654,0.530938042503029,0.518611380330463,0.976783237994297,0.148241221636553,0.406090733955614
0.3,0.1,1.5,1,1.2,0.291928104045568,0.0798803589849362,0.0880453378632317,0.0860527503704528,0.97736862006397,0.161051585437778,0.0989039120120034
0.3,0.1,1.5,1.2,0.8,0.288405204099052,0.0795241243805134,0.0875864755114052,0.0855894986464675,0.977199940364336,0.255338750001188,0.126470976126811
0.4,0.015,0.75,1.2,0.8,0.288160495347364,0.0794466554882114,0.0878355782197489,0.0859191430485309,0.978181561389357,0.239961518930739,0.110962818309877
0.3,0.03,1.25,0.6,1,0.28668157198183,0.0800016877650384,0.0882256017249266,0.0862575178966939,0.977692599543056,0.600846992249164,0.177688275268786
0.3,0.06,1.5,0.8,0.8,0.286183911208547,0.0795849367820285,0.087776487228666,0.0858063014654578,0.977554515731808,0.552195847840383,0.178225754361204
0.4,0.015,1,1,0.8,0.286094811746442,0.0792732090520006,0.0873453046291371,0.0853839791450581,0.977545152628333,0.33379785556226,0.130106734956399
0.3,0.03,0.75,0.8,0.8,0.285829218041528,0.0794940927811436,0.0881379464696002,0.0862595953785647,0.978688508567834,0.554454296336623,0.171753825241039
0.3,0.04,1.5,0.6,1.2,0.282809882136886,0.0789245875691182,0.0870080324411814,0.0850594345911439,0.97760439128014,0.416981933285325,0.147655539681494
0.4,0.03,1.5,1,1,0.281290213125895,0.0787719821594427,0.0867903501405253,0.0848394380808665,0.977521555604972,0.213490431527358,0.104468666650396
0.4,0.04,1.25,1.2,0.8,0.281268602612002,0.078749173702927,0.0869227764830813,0.084993191861778,0.977801162142135,0.239495620532965,0.113177433430026
0.15,0.015,1.75,1.2,0.8,0.28016114765276,0.491480585978467,0.539079154141822,0.526592496855141,0.976837061513612,0.335349918505764,0.621887082998148
0.3,0.06,1,0.8,1.2,0.27900803730634,0.078492362509252,0.0867917582964309,0.0848899328162125,0.978087487596198,0.245834515035178,0.116305262370002
0.2,0.1,0.75,0.6,1.2,0.278718228251097,0.0784322966634948,0.0869850255980636,0.0851190379325353,0.9785481736345,0.461528362727539,0.165150635261695
0.4,0.02,0.75,1.2,1.2,0.278469746178822,0.0784308158119908,0.0867447027561513,0.0848580472575362,0.97825048171623,0.106627883354771,0.0733300135484429
0.4,0.04,1,1.2,1.2,0.277321043068036,0.0783205718114809,0.0865529042707579,0.0846542668442586,0.978063850745436,0.106517251086992,0.074368607695663
0.4,0.03,1.75,1,0.8,0.277176356616487,0.0783430678085351,0.0863006638712651,0.0843564890044182,0.977472075188818,0.333474126499359,0.130550491185122
0.15,0.015,1.5,1.2,1,0.277139828899288,0.493304670775676,0.540869697969659,0.528298471161713,0.976757383792925,0.214834048524865,0.497869600115171
0.2,0.1,1.75,0.6,0.8,0.27697042337666,0.0879609626333808,0.0969070030238135,0.0947011884853609,0.977237821110714,1.03465860852878,0.273550591967498
0.4,0.02,1,1,1.2,0.276356377184196,0.0782492402108039,0.0862490024881198,0.0843182043376181,0.977613675581144,0.148324337929084,0.0858842876872639
0.3,0.02,1.25,0.6,0.8,0.276334794909358,0.0850581126743863,0.0937091792227085,0.0916026174736205,0.977520219827329,0.939998189552914,0.231029149268016
0.3,0.06,0.75,1,1,0.275809343226268,0.0781158041284697,0.0866787785467197,0.0848350758062492,0.978729479448343,0.233259823724263,0.113618779510088
0.3,0.1,1,1.2,1,0.274474480502282,0.0780307617224172,0.0861925289043917,0.0842766508072802,0.977772109468598,0.163914476056168,0.0989139709515513
0.3,0.04,1.75,0.6,1,0.273445625484005,0.0785947970967756,0.0866149742833589,0.0846682365902563,0.977524236320456,0.600237681503122,0.177447753092391
0.3,0.04,0.75,0.8,1.2,0.27240711151649,0.0777638222956725,0.0862325462047751,0.0843963731644954,0.978706728247135,0.246295221190176,0.112854929298581
0.4,0.06,1.75,1.2,1.2,0.270444564617472,0.077627233722321,0.0855711706137009,0.0836461119648742,0.977503420427458,0.106292730520703,0.0756275085398379
